58	37	-88.87
37	59	-87.97
59	37	-86.50
37	62	-82.47
62	37	-86.19
37	66	-80.54
66	37	-84.55
37	74	-87.60
74	37	-86.80
37	82	-71.29
82	37	-69.29
37	86	-68.37
86	37	-69.52
37	88	-64.23
88	37	-69.91
37	89	-71.69
89	37	-74.50
37	92	-80.37
92	37	-78.87
37	100	-88.29
100	37	-89.70
38	43	-85.72
43	38	-79.55
38	54	-84.82
54	38	-86.05
38	55	-70.23
55	38	-68.71
38	57	-88.73
57	38	-84.91
38	59	-82.83
59	38	-78.38
38	60	-68.86
60	38	-71.90
38	61	-85.68
61	38	-80.42
38	70	-84.35
70	38	-82.02
38	71	-84.17
71	38	-82.71
38	73	-67.11
73	38	-71.01
38	76	-85.69
76	38	-83.24
38	87	-83.71
87	38	-84.37
38	89	-87.67
89	38	-87.50
38	99	-88.95
99	38	-87.11
39	40	-85.29
40	39	-85.09
39	43	-86.84
43	39	-83.95
39	50	-85.37
50	39	-89.68
39	57	-84.97
57	39	-84.42
39	61	-81.50
61	39	-79.51
39	64	-81.02
64	39	-78.58
39	67	-85.91
67	39	-88.28
39	71	-80.48
71	39	-82.29
39	75	-79.63
75	39	-80.95
39	77	-82.53
77	39	-85.49
39	79	-82.83
79	39	-86.34
39	82	-88.42
82	39	-86.70
39	86	-84.83
86	39	-86.26
39	100	-78.46
100	39	-80.15
40	51	-74.25
51	40	-75.77
40	57	-64.54
57	40	-64.19
40	59	-89.03
59	40	-88.04
40	63	-81.78
63	40	-81.94
40	64	-73.96
64	40	-71.72
40	71	-85.48
71	40	-87.49
40	75	-85.20
75	40	-86.73
40	82	-87.25
82	40	-85.73
40	92	-87.82
92	40	-86.80
40	96	-70.28
96	40	-70.61
40	97	-77.82
97	40	-81.94
40	100	-82.61
100	40	-84.50
41	46	-83.27
46	41	-80.28
41	58	-89.45
58	41	-89.75
41	66	-85.40
66	41	-85.46
41	75	-85.46
75	41	-82.55
41	78	-80.74
78	41	-81.70
41	82	-84.59
82	41	-78.63
41	83	-83.75
83	41	-81.68
41	85	-86.96
85	41	-85.10
41	86	-88.88
86	41	-86.08
41	92	-85.17
92	41	-79.72
41	96	-86.88
96	41	-82.78
41	97	-88.42
97	41	-88.11
41	100	-87.25
100	41	-84.70
42	47	-87.71
47	42	-80.62
42	51	-78.06
51	42	-71.52
42	63	-78.25
63	42	-70.35
42	80	-87.24
80	42	-84.92
42	83	-83.37
83	42	-77.67
42	97	-77.65
97	42	-73.71
43	49	-75.62
49	43	-80.07
43	55	-72.29
55	43	-76.94
43	56	-80.97
56	43	-87.63
43	59	-78.14
59	43	-79.86
43	60	-59.31
60	43	-68.51
43	61	-80.37
61	43	-81.28
43	70	-81.37
70	43	-85.21
43	71	-64.77
71	43	-69.47
43	72	-82.24
72	43	-87.68
43	73	-67.37
73	43	-77.43
43	75	-83.08
75	43	-87.29
43	77	-73.87
77	43	-79.73
43	87	-51.87
87	43	-58.70
44	48	-88.76
48	44	-84.19
44	53	-69.44
53	44	-68.91
44	66	-84.80
66	44	-85.08
44	74	-71.59
74	44	-67.06
44	78	-86.54
78	44	-87.71
44	86	-83.47
86	44	-80.89
44	92	-84.87
92	44	-79.64
44	96	-88.31
96	44	-84.43
45	50	-79.04
50	45	-81.81
45	68	-85.81
68	45	-84.58
45	75	-85.77
75	45	-85.54
45	91	-81.48
91	45	-85.56
45	94	-71.63
94	45	-71.63
45	95	-87.23
95	45	-89.34
46	47	-87.73
47	46	-87.26
46	51	-88.15
51	46	-88.23
46	53	-87.26
53	46	-89.51
46	57	-85.14
57	46	-83.35
46	59	-80.40
59	46	-77.98
46	61	-81.68
61	46	-78.45
46	64	-84.48
64	46	-80.80
46	82	-83.95
82	46	-80.99
46	83	-80.79
83	46	-81.71
46	84	-87.26
84	46	-89.10
46	86	-89.20
86	46	-89.39
46	96	-66.76
96	46	-65.65
46	97	-77.19
97	46	-79.87
46	100	-74.50
100	46	-74.94
47	51	-88.02
51	47	-88.57
47	57	-84.79
57	47	-83.46
47	63	-80.28
63	47	-79.46
47	80	-83.99
80	47	-88.76
47	83	-83.89
83	47	-85.28
47	96	-87.71
96	47	-87.06
47	98	-68.99
98	47	-70.87
48	53	-73.91
53	48	-77.95
48	78	-71.01
78	48	-76.75
48	85	-78.87
85	48	-81.80
48	86	-82.30
86	48	-84.29
48	90	-84.05
90	48	-87.35
48	92	-80.48
92	48	-79.81
49	55	-88.41
55	49	-88.61
49	65	-81.84
65	49	-85.31
49	69	-86.80
69	49	-84.04
49	70	-61.34
70	49	-60.73
49	71	-84.54
71	49	-84.80
49	72	-77.28
72	49	-78.27
49	73	-83.04
73	49	-88.65
49	76	-89.93
76	49	-89.20
50	64	-78.13
64	50	-71.37
50	80	-86.32
80	50	-87.54
50	94	-85.02
94	50	-82.26
51	57	-84.47
57	51	-82.60
51	59	-89.71
59	51	-87.20
51	63	-83.50
63	51	-82.14
51	64	-80.05
64	51	-76.28
51	75	-89.13
75	51	-89.13
51	82	-87.97
82	51	-84.93
51	83	-70.08
83	51	-70.92
51	85	-88.02
85	51	-89.08
51	97	-61.56
97	51	-64.16
51	100	-89.36
100	51	-89.72
52	53	-88.36
53	52	-88.81
52	58	-77.07
58	52	-78.58
52	82	-87.05
82	52	-82.29
52	85	-76.96
85	52	-76.30
52	90	-85.14
90	52	-84.85
52	96	-88.96
96	52	-86.06
53	54	-87.48
54	53	-88.48
53	62	-85.97
62	53	-86.48
53	66	-76.41
66	53	-77.21
53	74	-88.93
74	53	-84.92
53	78	-87.68
78	53	-89.37
53	86	-88.20
86	53	-86.14
53	89	-89.62
89	53	-89.23
53	92	-85.13
92	53	-80.42
53	99	-89.27
99	53	-87.21
54	62	-68.26
62	54	-67.76
54	74	-86.24
74	54	-81.23
54	76	-83.94
76	54	-80.27
54	86	-82.47
86	54	-79.41
54	87	-86.78
87	54	-86.22
54	88	-86.74
88	54	-88.20
54	89	-81.67
89	54	-80.27
54	99	-68.29
99	54	-65.22
55	59	-77.00
59	55	-74.06
55	60	-61.46
60	55	-66.02
55	61	-77.71
61	55	-73.97
55	70	-85.36
70	55	-84.55
55	71	-78.64
71	55	-78.70
55	73	-53.62
73	55	-59.03
55	76	-84.71
76	55	-83.77
55	77	-82.45
77	55	-83.65
55	82	-89.78
82	55	-86.30
55	87	-64.09
87	55	-66.27
55	89	-84.01
89	55	-85.36
55	100	-88.07
100	55	-88.00
57	59	-88.20
59	57	-87.57
57	64	-77.62
64	57	-75.73
57	71	-86.29
71	57	-88.65
57	80	-74.55
80	57	-80.64
57	82	-82.78
82	57	-81.61
57	84	-77.85
84	57	-81.48
57	94	-87.75
94	57	-89.85
57	96	-80.34
96	57	-81.02
57	97	-82.75
97	57	-87.23
57	100	-76.88
100	57	-79.11
58	85	-62.22
85	58	-60.07
58	90	-73.28
90	58	-71.50
59	61	-85.40
61	59	-84.59
59	71	-71.41
71	59	-74.39
59	75	-79.51
75	59	-82.02
59	76	-84.68
76	59	-86.67
59	82	-78.68
82	59	-78.13
59	87	-81.34
87	59	-86.45
59	89	-83.72
89	59	-88.00
59	96	-79.99
96	59	-81.30
60	61	-86.43
61	60	-78.13
60	65	-89.41
65	60	-88.12
60	69	-89.78
69	60	-82.26
60	71	-77.93
71	60	-73.43
60	73	-62.23
73	60	-63.08
60	75	-87.42
75	60	-82.43
60	87	-62.68
87	60	-60.31
60	99	-89.61
99	60	-84.72
60	100	-88.24
100	60	-83.62
61	64	-76.44
64	61	-75.99
61	65	-76.18
65	61	-83.19
61	71	-72.54
71	61	-76.34
61	73	-69.87
73	61	-79.02
61	75	-75.86
75	61	-79.17
61	77	-76.50
77	61	-81.45
61	82	-82.49
82	61	-82.75
61	84	-84.83
84	61	-89.90
61	86	-79.89
86	61	-83.31
61	87	-78.82
87	61	-84.74
61	100	-82.91
100	61	-86.59
62	66	-82.54
66	62	-82.83
62	76	-76.65
76	62	-73.47
62	86	-73.55
86	62	-70.98
62	89	-74.05
89	62	-73.15
62	92	-89.13
92	62	-83.91
62	99	-66.07
99	62	-63.49
63	80	-75.20
80	63	-80.78
63	83	-78.19
83	63	-80.39
63	97	-79.61
97	63	-83.58
63	98	-79.86
98	63	-82.56
64	71	-83.09
71	64	-87.34
64	75	-78.99
75	64	-82.75
64	80	-80.96
80	64	-88.94
64	82	-88.72
82	64	-89.44
64	83	-80.30
83	64	-84.91
64	84	-75.88
84	64	-81.40
65	69	-83.73
69	65	-77.49
65	71	-85.50
71	65	-82.29
65	77	-76.38
77	65	-74.32
65	82	-85.33
82	65	-78.59
66	78	-72.78
78	66	-73.68
66	82	-86.09
82	66	-80.08
66	86	-80.22
86	66	-77.36
66	89	-87.15
89	66	-85.96
66	92	-74.26
92	66	-68.75
67	68	-80.14
68	67	-78.08
67	79	-73.51
79	67	-74.65
67	81	-75.23
81	67	-78.09
67	95	-77.70
95	67	-78.99
68	79	-83.41
79	68	-86.61
68	81	-79.63
81	68	-84.55
68	91	-67.24
91	68	-72.56
68	94	-79.88
94	68	-81.12
68	95	-70.76
95	68	-74.10
69	72	-76.42
72	69	-80.16
69	77	-82.44
77	69	-86.61
70	71	-69.74
71	70	-70.60
70	72	-75.91
72	70	-77.51
70	75	-86.85
75	70	-87.23
70	87	-81.62
87	70	-84.61
71	73	-69.60
73	71	-74.95
71	75	-78.86
75	71	-78.37
71	76	-84.59
76	71	-83.60
71	87	-70.74
87	71	-72.87
73	87	-70.83
87	73	-67.60
74	76	-83.49
76	74	-84.82
74	78	-82.51
78	74	-88.22
74	86	-84.39
86	74	-86.34
74	92	-85.69
92	74	-84.99
74	99	-80.55
99	74	-82.49
74	100	-86.59
100	74	-88.79
75	77	-83.84
77	75	-85.48
75	84	-80.86
84	75	-82.62
75	87	-80.85
87	75	-83.46
75	100	-86.43
100	75	-86.80
76	86	-86.61
86	76	-87.23
76	88	-83.80
88	76	-88.94
76	89	-77.66
89	76	-79.94
76	99	-88.03
99	76	-88.64
77	87	-80.09
87	77	-81.06
77	97	-88.34
97	77	-89.30
78	86	-77.28
86	78	-73.52
78	89	-89.35
89	78	-87.26
78	92	-89.74
92	78	-83.33
78	96	-89.07
96	78	-84.01
80	83	-88.04
83	80	-84.66
80	84	-86.22
84	80	-83.76
80	93	-84.31
93	80	-82.03
81	91	-86.87
91	81	-87.28
81	94	-87.95
94	81	-84.28
81	95	-86.29
95	81	-84.72
82	88	-76.66
88	82	-84.34
82	89	-79.76
89	82	-84.58
82	90	-81.17
90	82	-85.64
82	92	-81.73
92	82	-82.23
82	96	-74.45
96	82	-76.31
82	100	-65.91
100	82	-69.31
83	97	-67.68
97	83	-69.44
83	100	-88.49
100	83	-88.01
84	93	-81.88
93	84	-82.07
84	98	-88.77
98	84	-88.35
85	90	-89.23
90	85	-89.60
85	92	-78.14
92	85	-74.55
86	88	-76.26
88	86	-80.79
86	89	-81.11
89	86	-82.78
86	92	-81.56
92	86	-78.91
86	96	-87.13
96	86	-85.83
86	99	-88.77
99	86	-88.77
88	89	-71.30
89	88	-68.43
88	97	-89.79
97	88	-87.75
89	99	-79.12
99	89	-77.44
90	96	-83.84
96	90	-81.22
90	97	-79.48
97	90	-80.66
90	100	-87.25
100	90	-86.18
91	95	-71.13
95	91	-69.16
92	99	-84.58
99	92	-87.22
93	94	-82.09
94	93	-80.38
94	95	-87.65
95	94	-89.76
96	97	-78.65
97	96	-82.44
96	100	-69.10
100	96	-70.65
97	100	-82.57
100	97	-80.33

